,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filepath
19220,37931,Women,Apparel,Topwear,Tunics,Peach,Summer,2012.0,Casual,Mineral Women Peach Tunic,37931.jpg
19221,18448,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Ed Hardy Life Love & Luck by Christian Audigier for Women Perfume,18448.jpg
19222,59888,Women,Apparel,Topwear,Tops,Nude,Fall,2012.0,Casual,Femella Women Beige Tube Top,59888.jpg
19223,16832,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Little Miss Women Printed Pink Tshirt,16832.jpg
19224,15273,Men,Accessories,Bags,Backpacks,Navy Blue,Fall,2011.0,Sports,Nike Men Ball Carry Navy Blue Backpacks,15273.jpg
19225,33554,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Wrangler Men Exeter Check Navy Blue Shirt,33554.jpg
19226,27320,Women,Personal Care,Fragrance,Perfume and Body Mist,Yellow,Spring,2017.0,Casual,ADIDAS Women Free Emotion Perfume,27320.jpg
19227,21682,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Men White Dial Chronograph Watch CH2698,21682.jpg
19228,16948,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Image Men Classic Eyewear Brown Sunglasses,16948.jpg
19229,30193,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,Nike Unisex Blue Hayward Backpack,30193.jpg
19230,12512,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Formal Black Formal Shoes,12512.jpg
19231,37293,Men,Accessories,Watches,Watches,Black,Summer,2017.0,Casual,Casio Enticer Men Silver Multi-Dial Analogue Watch MTP-1300D-1AVDF(A483),37293.jpg
19232,11658,Women,Apparel,Topwear,Tshirts,Peach,Fall,2011.0,Casual,Lee Women Printed Orange Tshirts,11658.jpg
19233,26695,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White United Runner Sports Shoes,26695.jpg
19234,37907,Unisex,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017.0,Casual,RNC Unisex Vetiver Perfume,37907.jpg
19235,56988,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,HM Women Brown Sandals,56988.jpg
19236,45965,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,Tokyo Talkies Women Grey Melange Printed Top,45965.jpg
19237,16793,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt,16793.jpg
19238,2700,Girls,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Disney Kids Girl's White Kidswear,2700.jpg
19239,33463,Women,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Baggit Women Baaz Taj Brown Belt,33463.jpg
19240,17302,Men,Accessories,Socks,Socks,Black,Fall,2011.0,Sports,Puma Men Sports Black Socks,17302.jpg
19241,40008,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,Park Avenue Men Blue Frame Sunglasses,40008.jpg
19242,29561,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Desurgent Black Shoes,29561.jpg
19243,51142,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Parx Men White Socks,51142.jpg
19244,24629,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Women White Sparta Lea Sports Shoes,24629.jpg
19245,53564,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch,53564.jpg
19246,7465,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Proline Men Navy Striped Polo T-shirt,7465.jpg
19247,22399,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Solid Dark Blue Shirt,22399.jpg
19248,7775,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Converse Men's Poormn Team Black Canvas Shoe,7775.jpg
19249,27023,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Light Blue Jeans,27023.jpg
19250,4900,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Desiree Pink Teens Kidswear,4900.jpg
19251,40551,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Women Silver Dial Watch,40551.jpg
19252,55650,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Multi-coloured Heels,55650.jpg
19253,44733,Women,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,Globalite Women Vita White Flip Flops,44733.jpg
19254,12641,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Probase Men Printed White Tshirts,12641.jpg
19255,43076,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Nike Womens Black Capris,43076.jpg
19256,55158,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Lakme True Wear Classics Siren Red Nail Polish 404,55158.jpg
19257,45895,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Maxima Ssteele Men Blue Dial Watch,45895.jpg
19258,49228,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Calzini Men Pack of 5 Sport Socks,49228.jpg
19259,28657,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Air Ralston Mid Lite Black Casual Shoes,28657.jpg
19260,32432,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,ADIDAS Men Black Jersey,32432.jpg
19261,11000,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Slick 3HD Yellow Black Watches,11000.jpg
19262,53802,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,53802.jpg
19263,51152,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Formal,Raymond Men Navy Socks,51152.jpg
19264,44435,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Gliders Men Black Shoes,44435.jpg
19265,44150,Men,Personal Care,Fragrance,Deodorant,Brown,Spring,2017.0,Casual,Nike Fragrances Brown Urban Musk Deo,44150.jpg
19266,45890,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Watch,45890.jpg
19267,54861,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012.0,Casual,Ivory Tag Women Glinting Pearls Cream Necklace,54861.jpg
19268,56339,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Men Sliver Dial Watch,56339.jpg
19269,17230,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses,17230.jpg
19270,33627,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Lino Perros Women Pink Wallet,33627.jpg
19271,23747,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Unisex Active Lifestyle Sunglasses,23747.jpg
19272,38305,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Reid & Taylor Men Black Wallet,38305.jpg
19273,34440,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Women Love Heart White T-shirt,34440.jpg
19274,3682,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men's Bring Back 80''S Blue T-shirt,3682.jpg
19275,4871,Men,Apparel,Topwear,Tshirts,Red,Summer,2016.0,Casual,Levis Kids Boy's Dawson Red Kidswear,4871.jpg
19276,17065,Women,Accessories,Belts,Belts,White,Winter,2015.0,Casual,Lino Perros Women Flower Print White Belt,17065.jpg
19277,23863,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men White Galaxy Elite Sports Shoes,23863.jpg
19278,4828,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,ADIDAS Men's Cont Grey Track Pant,4828.jpg
19279,14485,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Casual Black Casual Shoes,14485.jpg
19280,17930,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Nike Women Casual Black Track Pant,17930.jpg
19281,51028,Women,Apparel,Innerwear,Bra,Teal,Summer,2017.0,Casual,Enamor Teal Smooth Bra,51028.jpg
19282,28158,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,28158.jpg
19283,2844,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Mr.Men Men's Mr.Busy Navy T-shirt,2844.jpg
19284,9101,Men,Footwear,Sandal,Sandals,Black,Winter,2011.0,Casual,Buckaroo Men Luz Black Sandals,9101.jpg
19285,19062,Women,Apparel,Topwear,Kurtis,Maroon,Fall,2011.0,Ethnic,Aurelia Women Solid Maroon Kurti,19062.jpg
19286,28180,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Ray-Ban Men Aviator Metallic Sunglasses,28180.jpg
19287,15434,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,Fila Unisex Black Backpack,15434.jpg
19288,16248,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Crocs Patricia Women Black Sandal,16248.jpg
19289,56300,Women,Apparel,Innerwear,Bra,Rose,Summer,2017.0,Casual,Biara Bright Rose Blush Bra,56300.jpg
19290,8200,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Locomotive Men Solid Lander Black T-Shirts,8200.jpg
19291,44214,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,2012.0,Casual,iPanema Women Purple Flip Flops,44214.jpg
19292,21453,Women,Apparel,Topwear,Tshirts,Black,Winter,2012.0,Casual,Roxy Women Black Printed T-Shirt,21453.jpg
19293,50884,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,Prafful Multi Coloured Printed Sari,50884.jpg
19294,58696,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,ALayna Women Mustard Kurta,58696.jpg
19295,6645,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Women's Serenity Grey Shoe,6645.jpg
19296,30270,Men,Accessories,Eyewear,Sunglasses,Black,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,30270.jpg
19297,57552,Women,Personal Care,Lips,Lipstick,Copper,Spring,2017.0,Casual,Lotus Herbals Floralstay Copper Toast Lip Color 424,57552.jpg
19298,48906,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant with Chain,48906.jpg
19299,57594,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Lotus Herbals Pink Mink Lipstick 143,57594.jpg
19300,59002,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Brut Men Alaska Deo,59002.jpg
19301,48378,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue paint Stained Regular Fit Jeans,48378.jpg
19302,17599,Men,Accessories,Eyewear,Sunglasses,Silver,Winter,2016.0,Casual,Cat Men Classic Steal Sunglasses,17599.jpg
19303,19619,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women White Top,19619.jpg
19304,5767,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Sleevless Black V Nech Top,5767.jpg
19305,36364,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Formal,Reid & Taylor Men Blue Tie,36364.jpg
19306,54674,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fastrack Women Sliver Dial Watch,54674.jpg
19307,26616,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Puma Women BodyTrain Mesh Grid Grey Sports Shoes,26616.jpg
19308,47366,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Blue Bag,47366.jpg
19309,57477,Men,Footwear,Shoes,Casual Shoes,Yellow,Fall,2012.0,Casual,ID Men Yellow & Black Casual Shoes,57477.jpg
19310,10244,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Murcia Women Emma Beige Handbags,10244.jpg
19311,29085,Men,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,Fastrack Men Leather Brown Wallet,29085.jpg
19312,54128,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Rocia Women Silver Heels,54128.jpg
19313,44193,Women,Footwear,Flip Flops,Flip Flops,Gold,Winter,2012.0,Casual,iPanema Women Gold Flip Flops,44193.jpg
19314,36028,Men,Accessories,Belts,Belts,Brown,Summer,2015.0,Casual,OTLS Men Brown & Black Reversible Leather Belt,36028.jpg
19315,48128,Women,Accessories,Wallets,Wallets,Pink,Winter,2016.0,Casual,Fossil Women Pink Wallet,48128.jpg
19316,26798,Men,Apparel,Topwear,Shirts,Blue,Summer,2013.0,Formal,Arrow Men Blue Shirt,26798.jpg
19317,27182,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Mark Taylor Men Striped Brown Trousers,27182.jpg
19318,23256,Men,Footwear,Shoes,Formal Shoes,Tan,Fall,2011.0,Formal,Arrow Men Formal Tan Shoe,23256.jpg
19319,5422,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Ant Kids Boy's Blue Grey Kidswear,5422.jpg
19320,52124,Girls,Apparel,Dress,Dresses,Orange,Summer,2012.0,Casual,Doodle Girls Orange Printed Dress,52124.jpg
19321,31903,Women,Apparel,Innerwear,Briefs,White,Summer,2015.0,Casual,Hear 2 Heart Women White Briefs H2H-3-2011,31903.jpg
19322,42132,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Nike Men Green Braata LR Premium Casual Shoes,42132.jpg
19323,45685,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,TOUS Women H2O Eau de Toilette 50 ml,45685.jpg
19324,4327,Unisex,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Kid's Unisex Cute Mom Turqoise Kidswear,4327.jpg
19325,57834,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,United Colors of Benetton Men Grey Melange T-shirt,57834.jpg
19326,17425,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Casio Enticer Men White Dial Multi-Dial Analogue Watch MTP-1192E-7ADF(A166),17425.jpg
19327,33602,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Lino Perros Women Black Wallet,33602.jpg
19328,3311,Women,Footwear,Shoes,Sports Shoes,Silver,Spring,2011.0,Sports,Asics Women Gel Cushioning Running Silver Blue Shoe,3311.jpg
19329,41830,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Skechers Men Black Shoes,41830.jpg
19330,13615,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Hanes Men Grey V DuoDry Body Fit V-Neck T-shirt,13615.jpg
19331,30815,Women,Apparel,Bottomwear,Leggings,Mustard,Summer,2012.0,Ethnic,Fabindia Women Mustard Leggings,30815.jpg
19332,17664,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Catwalk Women Pumps Blue Casual Shoe,17664.jpg
19333,7284,Men,Apparel,Topwear,Tshirts,White,Spring,2013.0,Casual,Nirvana Men's Live White Melange T-shirt,7284.jpg
19334,22102,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Casual Shoes,22102.jpg
19335,7925,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Polo T-shirt,7925.jpg
19336,25174,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherette Brown Handbag,25174.jpg
19337,48348,Women,Accessories,Bags,Clutches,Green,Summer,2012.0,Casual,Pitaraa Women Green Clutch,48348.jpg
19338,42045,Men,Footwear,Shoes,Casual Shoes,Yellow,Summer,2012.0,Casual,Nike Men Wardour Chukka Yellow Casual Shoes,42045.jpg
19339,17072,Women,Accessories,Belts,Belts,Grey,Winter,2015.0,Casual,Lino Perros Women Weaved  Grey Belt,17072.jpg
19340,35427,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Women Neptune White Sports Shoes,35427.jpg
19341,29267,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Predito Blue Sports Shoes,29267.jpg
19342,34388,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Life Is My Right T-shirt,34388.jpg
19343,18360,Men,Accessories,Socks,Socks,Black,Fall,2010.0,Casual,Fila  Men Crew Black Socks,18360.jpg
19344,41385,Women,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Women Green Candy Shirt,41385.jpg
19345,22045,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Vishudh Women Printed Green Kurta,22045.jpg
19346,10329,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Women Pure Pliancy Gold White Watches,10329.jpg
19347,25432,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Lee Men Tripack Socks,25432.jpg
19348,10747,Unisex,Footwear,Sandal,Sandals,Pink,Winter,2012.0,Casual,Disney Unisex Kids Daisy Pink Sandals,10747.jpg
19349,18244,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Manchester United Men Printed Yellow T-Shirt,18244.jpg
19350,48132,Women,Accessories,Wallets,Wallets,Multi,Winter,2016.0,Casual,Fossil Women Multi Coloured Wallet,48132.jpg
19351,49229,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Calzini Men Pack of 5 Socks,49229.jpg
19352,26469,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Story Graphic Grey T-shirt,26469.jpg
19353,19885,Unisex,Accessories,Headwear,Caps,Black,Fall,2011.0,Casual,ADIDAS Originals Unisex Black Cap,19885.jpg
19354,51020,Women,Apparel,Innerwear,Bra,Peach,Summer,2017.0,Casual,Enamor Lantana Coloured Bra,51020.jpg
19355,16404,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Levis Men Check Navy Blue Shirts,16404.jpg
19356,56676,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Chronograph Watch,56676.jpg
19357,56662,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,United Colors of Benetton Men White Shoes,56662.jpg
19358,12159,Women,Apparel,Bottomwear,Leggings,Red,Fall,2011.0,Ethnic,Aurelia Women Solid Red Leggings,12159.jpg
19359,36948,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Force 10 Men Brown Shoes,36948.jpg
19360,31922,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Fabindia Women Black Silk Handbag,31922.jpg
19361,22277,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc.5 Women Gold Casual Heels,22277.jpg
19362,15308,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Galaxy Elite M Black Sports Shoes,15308.jpg
19363,3583,Men,Footwear,Sandal,Sandals,Blue,Summer,2011.0,Casual,ADIDAS Men's Blue White Flip Flop,3583.jpg
19364,4405,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Nirvana Men's Shoulder Fade Black T-shirt,4405.jpg
19365,4794,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Men's Cv Str Green Polo T-Shirt,4794.jpg
19366,16216,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Puma Men Lifestyle  Grey Track Pant,16216.jpg
19367,58890,Men,Accessories,Ties,Ties,Red,Summer,2012.0,Casual,Hakashi Men Red Tie,58890.jpg
19368,18731,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Arrow Woman Georgina 2 Navy Blue Sweater,18731.jpg
19369,12640,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Probase Men Solid Grey Tshirts,12640.jpg
19370,4662,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men  Elroy Low Black Shoes,4662.jpg
19371,27335,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,ADIDAS Women Floral Dream Perfume,27335.jpg
19372,37284,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Tantra Women Purple Shopping T-shirt,37284.jpg
19373,33274,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings,33274.jpg
19374,17941,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Polo Striped Jersey Red Tshirt,17941.jpg
19375,35486,Men,Footwear,Shoes,Sports Shoes,White,Winter,2015.0,Casual,Bata Men Tennis White Sports Shoes,35486.jpg
19376,28278,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses,28278.jpg
19377,21329,Men,Accessories,Eyewear,Sunglasses,Silver,Winter,2016.0,Casual,Louis Philippe Men Casual Silver Sunglasses,21329.jpg
19378,50891,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,Prafful Green Crepe Printed Sari,50891.jpg
19379,13999,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Sports,Nike Men Solid Black Jackets,13999.jpg
19380,11098,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Ethnic,Scullers Women Solid Purple Leggings,11098.jpg
19381,30244,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2013.0,Casual,Numero Uno Men Navy Blue Flip Flops,30244.jpg
19382,59303,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Blue Shirt,59303.jpg
19383,8678,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Fastrack Unisex Green Sunglasses,8678.jpg
19384,2227,Men,Footwear,Sandal,Sandals,Grey,Fall,2010.0,Sports,Puma Men Gypsy Grey Sandal,2227.jpg
19385,58497,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Tonga Women Pink Top,58497.jpg
19386,10440,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Green Shirts,10440.jpg
19387,9333,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Puma Women Edition White Tops,9333.jpg
19388,28565,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Air Bags Blue T-shirt,28565.jpg
19389,31851,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Edge Men Black Dial Watch,31851.jpg
19390,58267,Women,Accessories,Bags,Handbags,Bronze,Fall,2012.0,Casual,Baggit Women Bronze Handbag,58267.jpg
19391,52936,Women,Apparel,Saree,Sarees,Blue,Summer,2012.0,Ethnic,FNF Multi Coloured Printed Sari,52936.jpg
19392,14881,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,14881.jpg
19393,56376,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017.0,Casual,Dunhill Men 100 ml Perfume,56376.jpg
19394,24638,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men Multi Court White Sports Shoes,24638.jpg
19395,6589,Men,Apparel,Topwear,Tshirts,Black,Winter,2011.0,Casual,Inkfruit Men's Party Animal Black T-shirt,6589.jpg
19396,55152,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017.0,Casual,Lakme True Wear Freespirit Nail Polish N236,55152.jpg
19397,47258,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,FCUK Underwear Men Navy Blue Brief,47258.jpg
19398,39995,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Frame Sunglasses,39995.jpg
19399,20594,Women,Accessories,Wallets,Wallets,Purple,Winter,2015.0,Casual,Baggit Women Kungfu Baby Purple Wallet,20594.jpg
19400,35663,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,U.S. Polo Assn. Men Brown Sandals,35663.jpg
19401,27807,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Casual,Bulchee Men Dark Brown Leather Belt,27807.jpg
19402,8184,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Locomotive Men Check Laertes Red Shirts,8184.jpg
19403,23233,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Aneri Women Fiza Cream Kurta,23233.jpg
19404,49653,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mineral Women Green Top,49653.jpg
19405,28386,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Black Sunglasses,28386.jpg
19406,23189,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt,23189.jpg
19407,44886,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Polo T-shirt,44886.jpg
19408,9062,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Mark Taylor Men Pink Striped Shirt,9062.jpg
19409,26178,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels,26178.jpg
19410,22305,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Inc. 5 Women Casual White Heels,22305.jpg
19411,51278,Girls,Accessories,Eyewear,Sunglasses,Pink,Fall,2012.0,Casual,Hop Scotch Girls Pink Sunglasses,51278.jpg
19412,57129,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Elle Women Red Top,57129.jpg
19413,10733,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women Mcc Purple Purple Handbags,10733.jpg
19414,3100,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men's Spirit Blue T-shirt,3100.jpg
19415,21115,Women,Apparel,Topwear,Tops,Lavender,Fall,2011.0,Casual,s.Oliver Women Solid Lavender Top,21115.jpg
19416,27805,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Casual,Bulchee Men Brown And Black Reversible Belt,27805.jpg
19417,6739,Unisex,Footwear,Flip Flops,Flip Flops,Brown,Summer,2011.0,Casual,Nike Unisex Solarsoft Thong Brown Flip Flop,6739.jpg
19418,42600,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,United Colors of Benetton Women Orange Top,42600.jpg
19419,34825,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Speedtrek Black Sports Shoes,34825.jpg
19420,44728,Women,Footwear,Flip Flops,Flip Flops,Purple,Summer,2012.0,Casual,Globalite Women Purple Flip Flops,44728.jpg
19421,17627,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,ADIDAS Men Printed Blue Jersey,17627.jpg
19422,34205,Men,Apparel,Bottomwear,Track Pants,Grey Melange,Fall,2013.0,Sports,Proline Men Grey Melange Track Pants,34205.jpg
19423,40610,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Span Women Purple Kurta,40610.jpg
